,relevancy,score
4661,0.40062785,3
4662,0.66926074,3
4663,0.9915056,2
4664,0.99674124,1
4665,0.8053583,2
4666,0.9939606,2
4667,0.9962476,3
4668,0.85681325,3
4669,0.99503416,3
4670,0.9909816,1
4671,0.7420062,3
4672,0.5720453,3
4673,0.99261206,2
4674,0.55264765,3
4675,0.99230933,3
4676,0.7493119,3
4677,0.99406403,2
4678,0.99240947,1
4679,0.964775,3
4680,0.98226744,1
4681,0.9935773,3
4682,0.68919545,3
4683,0.6332218,3
4684,0.99234337,2
4685,0.9955243,3
4686,0.8362755,3
4687,0.7993165,3
4688,0.9957775,3
4689,0.7574884,3
4690,0.9941957,3
4691,0.6713675,3
4692,0.8822456,1
4693,0.9942159,3
4694,0.7364116,2
4695,0.732177,3
4696,0.77351785,2
4697,0.65419453,2
4698,0.64299166,5
4699,0.6143764,2
4700,0.53018546,3
4701,0.86167914,5
4702,0.57082415,4
4703,0.9892006,2
4704,0.8750249,5
4705,0.5736319,2
4706,0.8002582,4
4707,0.5507155,6
4708,0.81724626,2
4709,0.9896655,2
4710,0.8295615,2
4711,0.99080586,2
4712,0.99579495,2
4713,0.88940585,3
4714,0.9927403,2
4715,0.9205081,1
4716,0.63164675,2
4717,0.8279401,4
4718,0.5816809,3
4719,0.58579546,3
4720,0.63946056,3
4721,0.9653742,2
4722,0.9899185,2
4723,0.69301087,3
4724,0.9939246,3
4725,0.97188115,4
4726,0.99193645,3
4727,0.9970592,4
4728,0.51961905,2
4729,0.911281,2
4730,0.9925518,2
4731,0.71832854,4
4732,0.95979136,4
4733,0.533826,5
4734,0.99549043,4
4735,0.7307952,4
4736,0.99370766,4
4737,0.35740313,1
4738,0.99395734,3
4739,0.594238,3
4740,0.5917271,3
4741,0.8307725,3
4742,0.9923911,2
4743,0.80284595,3
4744,0.59767634,2
4745,0.5228004,2
4746,0.993089,2
4747,0.99755883,5
4748,0.9938141,3
4749,0.99668723,2
4750,0.99359536,2
4751,0.48993516,3
4752,0.9933348,3
4753,0.99363154,3
4754,0.9969613,4
4755,0.99123555,1
4756,0.8123679,2
4757,0.891121,5
4758,0.72555363,2
4759,0.6484417,4
4760,0.5041161,3
4761,0.99004245,3
4762,0.66042906,2
4763,0.41308445,3
4764,0.8856583,3
4765,0.67052835,5
4766,0.992179,2
4767,0.9902237,2
4768,0.99232334,3
4769,0.9679448,5
4770,0.37195587,3
4771,0.88155603,3
4772,0.7173077,3
4773,0.95001686,3
4774,0.77494127,2
4775,0.92772305,3
4776,0.9553015,3
4777,0.9947884,4
4778,0.6679395,3
4779,0.99169797,3
4780,0.73603505,3
4781,0.58487153,1
4782,0.51107574,5
4783,0.9578511,5
4784,0.9891304,2
4785,0.90581036,4
4786,0.9934961,3
4787,0.9934019,3
4788,0.9876561,2
4789,0.8235442,3
4790,0.7949866,2
4791,0.7279349,2
4792,0.9942857,3
4793,0.99662054,4
4794,0.95350707,4
4795,0.68186206,4
4796,0.8494417,4
4797,0.44583622,3
4798,0.50984806,3
4799,0.5937061,1
4800,0.99433434,2
4801,0.6189246,3
4802,0.99762267,4
4803,0.9922768,3
4804,0.9944316,3
4805,0.99132997,3
4806,0.9896886,2
4807,0.9956714,4
4808,0.49572507,3
4809,0.5749478,1
4810,0.9938216,1
4811,0.524303,4
4812,0.9927885,2
4813,0.7620202,3
4814,0.8648572,3
4815,0.73119915,4
4816,0.99635375,4
4817,0.9900569,2
4818,0.69163096,3
4819,0.8705907,2
4820,0.9939932,2
4821,0.8990028,3
4822,0.98536044,3
4823,0.8274088,4
4824,0.9951973,3
4825,0.6130344,6
4826,0.96795577,3
4827,0.7841812,4
4828,0.99401927,3
4829,0.9955375,3
4830,0.9947434,3
4831,0.9913285,3
4832,0.6783858,4
4833,0.5860861,4
4834,0.9957905,3
4835,0.99589676,4
4836,0.8406048,1
4837,0.9909874,2
4838,0.9970641,4
4839,0.6787371,4
4840,0.994933,4
4841,0.6482877,2
4842,0.99710107,3
4843,0.99347854,2
4844,0.9942107,2
4845,0.9927904,2
4846,0.67802924,2
4847,0.55092245,4
4848,0.7634479,3
4849,0.9915658,2
4850,0.8599992,5
4851,0.52916235,3
4852,0.9870628,3
4853,0.9924676,2
4854,0.74011487,2
4855,0.98992836,4
4856,0.8372788,5
4857,0.98757607,3
4858,0.5688877,3
4859,0.9287204,4
4860,0.99255234,3
4861,0.5062031,2
4862,0.9729933,3
4863,0.99739724,3
4864,0.80369264,4
4865,0.9961431,3
4866,0.49453634,2
4867,0.6384031,3
4868,0.9975905,4
4869,0.9941511,2
4870,0.987483,2
4871,0.99403,3
4872,0.9076764,2
4873,0.8974765,5
4874,0.99595416,4
4875,0.63888,3
4876,0.85884225,3
4877,0.9219956,4
4878,0.9415436,5
4879,0.9064558,5
4880,0.9949527,1
4881,0.99381346,3
4882,0.59967965,2
4883,0.9957997,3
4884,0.99330086,1
4885,0.50752944,2
4886,0.85339516,1
4887,0.99350995,2
4888,0.5407639,3
4889,0.50804365,3
4890,0.96568364,3
4891,0.9932278,2
4892,0.9945669,4
4893,0.289655,2
4894,0.61542094,3
4895,0.9867079,2
4896,0.8652788,2
4897,0.73766994,3
4898,0.98800665,1
4899,0.68593854,2
4900,0.6947477,3
4901,0.97470635,4
4902,0.53702843,2
4903,0.8657322,3
4904,0.85926723,4
4905,0.63407576,4
4906,0.9939155,2
4907,0.9932818,3
4908,0.8909881,3
4909,0.5840062,3
4910,0.98958886,2
4911,0.5348438,3
4912,0.5077361,4
4913,0.76073134,4
4914,0.99010855,2
4915,0.7712718,4
4916,0.9948035,3
4917,0.5176806,2
4918,0.86721855,2
4919,0.53552276,3
4920,0.9901105,2
4921,0.9906082,2
4922,0.9932151,3
4923,0.81424654,2
4924,0.96908456,4
4925,0.57769763,2
4926,0.9579279,4
4927,0.9926601,3
4928,0.79132396,2
4929,0.95173335,2
4930,0.7505701,3
4931,0.8233228,3
4932,0.63185817,3
4933,0.79811245,3
4934,0.98665744,2
4935,0.9921051,2
4936,0.99295074,3
4937,0.9921424,2
4938,0.99376583,5
4939,0.8980859,3
4940,0.70375985,4
4941,0.9895613,1
4942,0.98168546,4
4943,0.6032284,3
4944,0.99327457,3
4945,0.9529427,4
4946,0.56358355,3
4947,0.7965798,1
4948,0.758356,3
4949,0.46468985,4
4950,0.99181956,1
4951,0.7164459,2
4952,0.5693775,2
4953,0.51491773,3
4954,0.6291061,2
4955,0.9764105,4
4956,0.9967634,2
4957,0.9956137,4
4958,0.9415797,3
4959,0.644604,2
4960,0.6044376,3
4961,0.88720125,5
4962,0.7314921,3
4963,0.79671437,3
4964,0.59825855,4
4965,0.9566798,2
4966,0.9355096,2
4967,0.8502708,2
4968,0.7629901,2
4969,0.641747,4
4970,0.98951143,2
4971,0.56359875,4
4972,0.9938261,3
4973,0.9874048,4
4974,0.7541295,3
4975,0.36768925,3
4976,0.66327405,3
4977,0.9871094,2
4978,0.99364895,3
4979,0.8825088,4
4980,0.6152823,2
4981,0.65425,2
4982,0.9864696,3
4983,0.91573155,3
4984,0.9933539,1
4985,0.8018036,3
4986,0.8278969,5
4987,0.6829495,2
4988,0.9972786,4
4989,0.9941301,4
4990,0.99660945,4
4991,0.80667996,1
4992,0.96986794,2
4993,0.99560046,4
4994,0.6683459,4
4995,0.975586,3
4996,0.9950146,3
4997,0.99433225,3
4998,0.71980333,3
4999,0.89654183,4
5000,0.62308854,2
5001,0.81818527,1
5002,0.9949604,4
5003,0.90224296,4
5004,0.8655674,3
5005,0.5893981,1
5006,0.5155071,3
5007,0.69226676,2
5008,0.57913476,2
5009,0.6524081,1
5010,0.99639714,4
5011,0.70095754,3
5012,0.5780991,3
5013,0.95281357,2
5014,0.9760487,4
5015,0.5910629,3
5016,0.9163031,3
5017,0.7722154,4
5018,0.7990656,3
5019,0.8476914,5
5020,0.9162162,2
5021,0.5387695,1
5022,0.9920509,3
5023,0.99605685,4
5024,0.7349902,2
5025,0.9922792,2
5026,0.66086286,3
5027,0.9731289,3
5028,0.5144576,2
5029,0.5791735,4
5030,0.64708525,3
5031,0.9899123,2
5032,0.98130625,3
5033,0.8003808,3
5034,0.99456954,3
5035,0.5456554,3
5036,0.9147567,4
5037,0.99040824,1
5038,0.8857427,4
5039,0.6644311,4
5040,0.40724748,3
5041,0.9623714,6
5042,0.8657327,1
5043,0.62691617,3
5044,0.9385476,2
5045,0.80026585,4
5046,0.8369147,2
5047,0.9375607,1
5048,0.9965568,3
5049,0.5637972,3
5050,0.6945573,3
5051,0.9961081,4
5052,0.5829852,4
5053,0.86565226,3
5054,0.68420833,4
5055,0.99432045,3
5056,0.73189926,2
5057,0.4935051,1
5058,0.9586084,2
5059,0.99489003,3
5060,0.9909075,2
5061,0.9942306,2
5062,0.88016504,5
5063,0.99606526,4
5064,0.5396995,6
5065,0.83354557,3
5066,0.7295424,4
5067,0.3905301,3
5068,0.99498284,3
5069,0.9286776,4
5070,0.9959639,3
5071,0.9953741,4
5072,0.37033588,5
5073,0.9951244,2
5074,0.9239401,1
5075,0.9943728,3
5076,0.99647933,1
5077,0.99582034,3
5078,0.44858775,2
5079,0.97662485,3
5080,0.990379,3
5081,0.99471647,3
5082,0.5857795,4
5083,0.99247384,2
5084,0.72872525,2
5085,0.50875425,3
5086,0.55452573,4
5087,0.9943673,2
5088,0.9824171,2
5089,0.6851419,3
5090,0.52171123,4
5091,0.85626423,4
5092,0.9541529,2
5093,0.85542387,2
5094,0.99548596,3
5095,0.99540097,4
5096,0.7533668,3
5097,0.98988414,2
5098,0.9482602,2
5099,0.9755202,3
5100,0.5982093,3
5101,0.9704979,5
5102,0.4888936,2
5103,0.4630311,2
5104,0.6215054,4
5105,0.8110265,2
5106,0.9499823,3
5107,0.89530593,3
5108,0.9912761,2
5109,0.6093003,2
5110,0.8071187,4
5111,0.7721612,3
5112,0.99593824,2
5113,0.85419744,4
5114,0.7851056,4
5115,0.99336237,2
5116,0.64711934,1
5117,0.94797957,4
5118,0.91295654,3
5119,0.728587,2
5120,0.65776813,4
5121,0.80301005,3
5122,0.9932888,2
5123,0.8891409,3
5124,0.792821,3
5125,0.9605031,3
5126,0.9888997,2
5127,0.7208655,3
5128,0.70803154,4
5129,0.96472216,3
5130,0.6185819,3
5131,0.9478524,3
5132,0.69828475,5
5133,0.9950578,2
5134,0.6727116,2
5135,0.6605633,1
5136,0.99578685,4
5137,0.9940701,3
5138,0.51661766,3
5139,0.99734795,5
5140,0.82467276,3
5141,0.91863275,1
5142,0.985521,3
5143,0.9956883,3
5144,0.40939894,2
5145,0.893525,3
5146,0.9951454,3
5147,0.904302,4
5148,0.47703788,4
5149,0.8314669,2
5150,0.9943193,3
5151,0.9742764,5
5152,0.6003735,4
5153,0.9675818,3
5154,0.99030745,1
5155,0.7548758,3
5156,0.96216637,3
5157,0.65807724,1
5158,0.8682987,6
5159,0.991962,2
5160,0.86166036,4
5161,0.5736838,3
5162,0.71834445,3
5163,0.6852421,2
5164,0.86911505,2
5165,0.561683,1
5166,0.71209824,3
5167,0.5189721,2
5168,0.64034706,2
5169,0.80293787,4
5170,0.9963444,3
5171,0.8704562,3
5172,0.9936228,2
5173,0.98721355,4
5174,0.8675887,2
5175,0.70946443,3
5176,0.9943204,1
5177,0.9880862,2
5178,0.9929675,2
5179,0.99495894,3
5180,0.48752722,3
5181,0.9912366,2
5182,0.9956992,2
5183,0.9975062,4
5184,0.54887116,5
5185,0.8777884,4
5186,0.7535137,5
5187,0.90381265,3
5188,0.9959472,3
5189,0.6387801,5
5190,0.9900076,1
5191,0.7377943,3
5192,0.99535555,4
5193,0.6081745,3
5194,0.9928648,3
5195,0.9846375,1
5196,0.9372423,2
5197,0.8508317,2
5198,0.7524558,2
5199,0.99548495,4
5200,0.86505586,2
5201,0.99135834,1
5202,0.8371097,4
5203,0.9442374,3
5204,0.86846775,2
5205,0.54774004,4
5206,0.50934774,2
5207,0.94895315,2
5208,0.9524036,3
5209,0.8268593,3
5210,0.8314291,2
5211,0.6447814,2
5212,0.53235716,4
5213,0.9901435,2
5214,0.9899083,2
5215,0.66970456,3
5216,0.98446155,3
5217,0.7746729,4
5218,0.766556,2
5219,0.8411875,4
5220,0.5072716,3
5221,0.84409195,4
5222,0.9955821,3
5223,0.9957911,5
5224,0.7105186,2
5225,0.7720388,5
5226,0.50287205,3
5227,0.43741122,4
5228,0.9879931,3
5229,0.9944859,3
5230,0.8948814,3
5231,0.99636966,3
5232,0.9952374,4
5233,0.9919243,2
5234,0.9948864,2
5235,0.5669959,3
5236,0.41761827,3
5237,0.9264247,2
5238,0.9745466,3
5239,0.7391599,2
5240,0.9366922,4
5241,0.9646208,1
5242,0.9461713,3
5243,0.9932757,2
5244,0.94492793,5
5245,0.7279623,4
5246,0.9189127,2
5247,0.83133787,4
5248,0.99356145,3
5249,0.6166272,4
5250,0.6021749,1
5251,0.6000269,2
5252,0.728306,4
5253,0.99415094,2
5254,0.99070823,2
5255,0.7584628,3
5256,0.9927532,3
5257,0.86591184,5
5258,0.8153226,1
5259,0.98445654,4
5260,0.99789894,6
5261,0.99616945,4
5262,0.7232192,3
5263,0.9491991,4
5264,0.5789707,5
5265,0.9964307,5
5266,0.80344874,3
5267,0.9938632,2
5268,0.9914549,2
5269,0.9942193,3
5270,0.9810609,4
5271,0.7386844,2
5272,0.9952229,1
5273,0.99502915,3
5274,0.99638015,3
5275,0.99358684,2
5276,0.61491704,2
5277,0.45079896,3
5278,0.97247165,3
5279,0.99353254,2
5280,0.9913962,1
5281,0.51605356,2
5282,0.5439156,2
5283,0.96764153,2
5284,0.6396815,3
5285,0.9963341,4
5286,0.89476645,2
5287,0.83283395,3
5288,0.5897923,2
5289,0.5406978,4
5290,0.8663638,2
5291,0.9901231,2
5292,0.99129677,3
5293,0.6210726,3
5294,0.94555664,2
5295,0.9670904,3
5296,0.6214418,4
5297,0.7173862,2
5298,0.4653743,2
5299,0.62526965,4
5300,0.9757233,1
5301,0.9942593,4
5302,0.99456465,3
5303,0.9952528,4
5304,0.5056667,3
5305,0.82782054,3
5306,0.86166275,2
5307,0.9736194,3
5308,0.80783886,2
5309,0.86788255,4
5310,0.91576046,5
5311,0.6541223,4
5312,0.9936898,2
5313,0.993607,3
5314,0.93257767,4
5315,0.9929529,2
5316,0.75940937,4
5317,0.9980113,6
5318,0.95131886,2
5319,0.9644598,3
5320,0.76987356,3
5321,0.9973502,5
5322,0.5486071,2
5323,0.5208603,2
5324,0.99333405,5
5325,0.871621,4
5326,0.77120996,3
5327,0.65319335,2
5328,0.8114503,4
5329,0.59960693,3
5330,0.6087994,2
5331,0.5981801,2
5332,0.85899967,1
5333,0.99425954,3
5334,0.82858044,3
5335,0.5732105,3
5336,0.96768075,4
5337,0.9933751,2
5338,0.9970782,5
5339,0.8715343,3
5340,0.69086605,4
5341,0.47888654,4
5342,0.9904512,2
5343,0.8054005,3
5344,0.99327785,3
5345,0.9974338,4
5346,0.9940173,2
5347,0.39336228,3
5348,0.53769165,3
5349,0.91202325,2
5350,0.82055545,3
5351,0.93433994,2
5352,0.90154326,3
5353,0.83949786,3
5354,0.9931791,2
5355,0.9906364,2
5356,0.86249626,4
5357,0.9950607,3
5358,0.44868135,2
5359,0.67532504,3
5360,0.9958139,4
5361,0.99534357,3
5362,0.57456857,3
5363,0.6802477,4
5364,0.9148768,2
5365,0.9926568,1
5366,0.76998657,3
5367,0.9953845,5
5368,0.9927491,2
5369,0.9915523,2
5370,0.97621644,2
5371,0.84721255,3
5372,0.6985254,3
5373,0.9957731,3
5374,0.94070756,2
5375,0.7829044,3
5376,0.9892747,2
5377,0.9966613,5
5378,0.7186999,3
5379,0.4607683,3
5380,0.8185231,2
5381,0.41613021,2
5382,0.629487,2
5383,0.8263278,3
5384,0.8752403,4
5385,0.9718779,2
5386,0.994602,4
5387,0.86036605,3
5388,0.68547183,4
5389,0.9952331,3
5390,0.993428,3
5391,0.9918852,2
5392,0.7211308,2
5393,0.9958463,3
5394,0.96466064,3
5395,0.6189931,3
5396,0.9919648,1
5397,0.7342311,4
5398,0.9902616,2
5399,0.90912443,3
5400,0.99132675,2
5401,0.7736929,2
5402,0.90100366,6
5403,0.921909,4
5404,0.869396,3
5405,0.9973136,1
5406,0.9185675,4
5407,0.7986267,2
5408,0.98966104,2
5409,0.99102473,3
5410,0.97835773,3
5411,0.59646076,2
5412,0.6130961,2
5413,0.7811678,4
5414,0.5547213,3
5415,0.9960757,3
5416,0.571752,4
5417,0.68784857,3
5418,0.9966294,4
5419,0.67345697,3
5420,0.9924689,3
5421,0.9933833,2
5422,0.5286852,6
5423,0.5397399,1
5424,0.46571955,3
5425,0.9211125,3
5426,0.92127454,4
5427,0.9963685,4
5428,0.5556397,3
5429,0.5201765,1
5430,0.673453,4
5431,0.65140545,1
5432,0.996022,4
5433,0.6241026,2
5434,0.7980107,3
5435,0.6504646,3
5436,0.6334201,3
5437,0.99660033,2
5438,0.9897274,1
5439,0.7761716,1
5440,0.38721326,2
5441,0.9950541,3
5442,0.99655825,4
5443,0.9925665,2
5444,0.8169982,4
5445,0.6191055,3
5446,0.784966,3
5447,0.6302239,3
5448,0.99260354,2
5449,0.9892601,2
5450,0.62745315,4
5451,0.9900761,2
5452,0.9921536,3
5453,0.99520266,2
5454,0.5657215,3
5455,0.85175276,3
5456,0.8947611,4
5457,0.3790943,1
5458,0.7384598,2
5459,0.6052105,2
5460,0.6179313,4
5461,0.9681095,1
5462,0.94249344,4
5463,0.9953166,3
5464,0.70418304,5
5465,0.92827666,3
5466,0.84347355,3
5467,0.67913115,4
5468,0.8602182,2
5469,0.75481874,3
5470,0.70384246,4
5471,0.95223224,6
5472,0.6729503,4
5473,0.9716832,2
5474,0.9935196,3
5475,0.7103916,3
5476,0.97547853,4
5477,0.46256077,1
5478,0.86046594,3
5479,0.99436384,3
5480,0.5675189,4
5481,0.6778066,3
5482,0.8431571,4
5483,0.98879254,4
5484,0.57676893,2
5485,0.99258727,2
5486,0.9944111,4
5487,0.7708826,4
5488,0.9945997,3
5489,0.99377537,3
5490,0.8756634,5
5491,0.7567955,3
5492,0.99624014,2
5493,0.9954804,3
5494,0.72819394,5
5495,0.9952455,2
5496,0.56929046,3
5497,0.9953654,2
5498,0.99416476,4
5499,0.99669266,4
5500,0.99070805,2
5501,0.7530102,2
5502,0.9930335,2
5503,0.80288297,3
5504,0.99612993,2
5505,0.9432686,3
5506,0.71714026,3
5507,0.9244136,4
5508,0.9951854,4
5509,0.99580854,4
5510,0.9942081,3
5511,0.99650604,4
5512,0.72328836,4
5513,0.9968962,4
5514,0.74832237,1
5515,0.9962994,4
5516,0.6002251,6
5517,0.9963314,3
5518,0.9834227,2
5519,0.9435856,2
5520,0.9953227,3
5521,0.86458576,3
5522,0.95300055,4
5523,0.9946442,3
5524,0.7752952,1
5525,0.7608979,3
5526,0.5709781,3
5527,0.9698105,3
5528,0.7056566,3
5529,0.9927289,2
5530,0.9039348,4
5531,0.8196518,4
5532,0.9977934,2
5533,0.4747216,4
5534,0.9662557,2
5535,0.99383295,3
5536,0.9639079,3
5537,0.889151,3
5538,0.9959307,3
5539,0.73687685,3
5540,0.96719944,4
5541,0.77308184,3
5542,0.99030954,2
5543,0.6163154,2
5544,0.9955205,4
5545,0.7643136,4
5546,0.9879726,2
5547,0.93150574,1
5548,0.99267113,3
5549,0.99176687,3
5550,0.600614,3
5551,0.5412607,3
5552,0.89100534,3
5553,0.5987374,5
5554,0.94946605,4
5555,0.5515629,2
5556,0.9694999,3
5557,0.6087065,3
5558,0.91878015,5
5559,0.81390554,2
5560,0.96291476,3
5561,0.65518105,1
5562,0.78978586,3
5563,0.99111867,3
5564,0.97881943,3
5565,0.9160206,2
5566,0.66208595,3
5567,0.8220918,3
5568,0.7849109,2
5569,0.9912897,2
5570,0.5968843,1
5571,0.7806944,3
5572,0.9754419,1
5573,0.97645444,3
5574,0.9943523,3
5575,0.9170701,3
5576,0.9901693,3
5577,0.8067717,4
5578,0.88864535,3
5579,0.9949103,3
5580,0.9847147,4
5581,0.9331359,3
5582,0.98904896,1
5583,0.7303277,4
5584,0.9879644,2
5585,0.99424905,3
5586,0.9950241,3
5587,0.6282161,2
5588,0.5620538,2
5589,0.79785913,2
5590,0.76033366,3
5591,0.8901997,2
5592,0.99246305,1
5593,0.99171084,4
5594,0.52600825,3
5595,0.9961171,4
5596,0.9299459,4
5597,0.99095494,3
5598,0.87439024,3
5599,0.7669095,4
5600,0.63393736,4
5601,0.99402446,3
5602,0.9919629,2
5603,0.8822265,3
5604,0.6893924,4
5605,0.883669,4
5606,0.94588095,3
5607,0.9961738,4
5608,0.9923464,1
5609,0.99486524,4
5610,0.5143284,1
5611,0.7797247,2
5612,0.9098096,6
5613,0.99616647,3
5614,0.99171716,3
5615,0.99097073,2
5616,0.990454,1
5617,0.94770324,2
5618,0.99106365,2
5619,0.9894363,2
5620,0.6205758,2
5621,0.82463604,2
5622,0.9932368,3
5623,0.83420396,4
5624,0.9975871,5
5625,0.9286421,3
5626,0.68761057,4
5627,0.95162326,5
5628,0.6619398,3
5629,0.9805772,3
5630,0.9467103,5
5631,0.50788844,5
5632,0.9941634,3
5633,0.99688256,4
5634,0.91942364,4
5635,0.99520355,3
5636,0.9945528,3
5637,0.84517217,3
5638,0.9745896,2
5639,0.3880139,2
5640,0.7309954,2
5641,0.9942243,3
5642,0.9964015,3
5643,0.8566448,5
5644,0.7080129,3
5645,0.5486462,4
5646,0.8860797,1
5647,0.9866247,4
5648,0.9910866,2
5649,0.90610427,4
5650,0.57536894,3
5651,0.9909314,3
5652,0.97960997,2
5653,0.78734875,3
5654,0.98594284,3
5655,0.9910429,2
5656,0.9734993,4
5657,0.5948658,4
5658,0.7459406,4
5659,0.9948645,3
5660,0.9951317,2
5661,0.8296337,2
5662,0.9959786,4
5663,0.93785244,2
5664,0.8321005,1
5665,0.93359804,4
5666,0.96199924,3
5667,0.70595336,2
5668,0.9916496,2
5669,0.68817496,2
5670,0.96253973,2
5671,0.9956355,3
5672,0.59641314,4
5673,0.5403928,4
5674,0.93272656,4
5675,0.9940059,3
5676,0.78101665,2
5677,0.64814806,2
5678,0.5338232,3
5679,0.99476635,3
5680,0.9936483,2
5681,0.967725,4
5682,0.96525514,3
5683,0.89909,4
5684,0.6003882,3
5685,0.99212843,2
5686,0.34419277,4
5687,0.61940056,3
5688,0.80767006,3
5689,0.5658673,3
5690,0.47164297,3
5691,0.98927593,3
5692,0.99051964,3
5693,0.8567032,2
5694,0.9953151,3
5695,0.62072885,5
5696,0.993012,2
5697,0.86069226,4
5698,0.96621275,3
5699,0.6576428,2
5700,0.99306107,5
5701,0.9904516,2
5702,0.74895006,4
5703,0.99045926,2
5704,0.99200934,2
5705,0.94673353,4
5706,0.992613,3
5707,0.8462124,4
5708,0.5234935,3
5709,0.99522907,3
5710,0.6253988,3
5711,0.9933654,2
5712,0.9955575,4
5713,0.73018354,4
5714,0.8824268,3
5715,0.7076433,2
5716,0.92008114,3
5717,0.6712538,2
5718,0.99565583,3
5719,0.9955556,4
5720,0.98556924,3
5721,0.95501196,2
5722,0.62571883,2
5723,0.6302693,3
5724,0.77180225,3
5725,0.99479634,3
5726,0.74475616,4
5727,0.99422085,3
5728,0.77452594,2
5729,0.46430436,4
5730,0.99443716,3
5731,0.99321324,2
5732,0.9936776,3
5733,0.8937476,4
5734,0.5790981,2
5735,0.9955422,4
5736,0.66082436,3
5737,0.7868315,3
5738,0.60131437,2
5739,0.96562934,2
5740,0.9897814,3
5741,0.92911595,4
5742,0.60996085,4
5743,0.9937052,3
5744,0.9962605,4
5745,0.9940254,3
5746,0.64577484,3
5747,0.9580829,1
5748,0.99484867,3
5749,0.7839721,3
5750,0.5255613,4
5751,0.8490037,3
5752,0.740771,2
5753,0.77308196,4
5754,0.99195045,2
5755,0.59538186,2
5756,0.99492276,3
5757,0.9912265,2
5758,0.99689275,4
5759,0.5400973,4
5760,0.7986142,1
5761,0.6182388,4
5762,0.5807374,2
5763,0.7541074,3
5764,0.6257661,4
5765,0.7771187,2
5766,0.9917125,1
5767,0.99575245,4
5768,0.9596674,3
5769,0.8216178,3
5770,0.992732,1
5771,0.9948392,4
5772,0.8541192,2
5773,0.99056077,2
5774,0.6839353,3
5775,0.6652877,3
5776,0.9920204,4
5777,0.99306715,2
5778,0.9291312,1
5779,0.9917804,2
5780,0.86833364,4
5781,0.8574583,3
5782,0.9522223,2
5783,0.99538386,3
5784,0.57728773,2
5785,0.77216756,2
5786,0.8840162,4
5787,0.6691914,3
5788,0.42600358,3
5789,0.8745467,2
5790,0.9946034,4
5791,0.9477408,4
5792,0.60275966,6
5793,0.9005557,3
5794,0.7699527,4
5795,0.63115436,3
5796,0.99643975,4
5797,0.48640105,4
5798,0.5774971,4
5799,0.5255469,1
5800,0.99620616,3
5801,0.8428247,5
5802,0.8099274,4
5803,0.997223,3
5804,0.99560666,1
5805,0.9546614,2
5806,0.99637383,4
5807,0.92039144,4
5808,0.44141263,2
5809,0.9082732,2
5810,0.57612425,4
5811,0.6178381,3
5812,0.56663376,3
5813,0.99355805,2
5814,0.99374276,2
5815,0.7177385,2
5816,0.9923432,3
5817,0.64453524,4
5818,0.81054014,2
5819,0.86044943,3
5820,0.614739,3
5821,0.9947494,2
5822,0.87339723,3
5823,0.9910804,1
5824,0.91310096,4
5825,0.99485624,4
5826,0.7336606,4
5827,0.95829844,5
5828,0.947249,3
5829,0.5253765,5
5830,0.9926686,3
5831,0.3517397,3
5832,0.5497799,3
5833,0.96427524,2
5834,0.9907806,3
5835,0.8161577,3
5836,0.99565244,4
5837,0.9897844,2
5838,0.9895577,2
5839,0.94083697,2
5840,0.9959719,4
5841,0.8965801,3
5842,0.90301347,2
5843,0.6133078,3
5844,0.8130233,4
5845,0.57903445,3
5846,0.9930529,3
5847,0.926839,3
5848,0.9919735,3
5849,0.99290293,1
5850,0.8805904,4
5851,0.99394256,3
5852,0.7035025,3
5853,0.9942994,2
5854,0.61055595,3
5855,0.8735352,3
5856,0.8352807,6
5857,0.52376205,3
5858,0.6881558,3
5859,0.8638816,3
5860,0.99598634,3
5861,0.9927497,2
5862,0.54283977,3
5863,0.936426,4
5864,0.8053283,3
5865,0.551694,4
5866,0.45727268,1
5867,0.634539,2
5868,0.9920876,3
5869,0.991309,3
5870,0.93596226,3
5871,0.9842153,3
5872,0.93487376,4
5873,0.98999846,3
5874,0.86339855,4
5875,0.9250255,4
5876,0.66924435,3
5877,0.9973106,4
5878,0.4462982,2
5879,0.50028837,2
5880,0.953529,4
5881,0.4993618,2
5882,0.7001085,2
5883,0.9968979,4
5884,0.9034714,3
5885,0.99545234,3
5886,0.6143147,4
5887,0.88604504,3
5888,0.8014617,2
5889,0.91974944,4
5890,0.9937185,3
5891,0.9957082,4
5892,0.9953148,3
5893,0.9933039,1
5894,0.99141955,1
5895,0.79705703,3
5896,0.9454626,3
5897,0.75332105,2
5898,0.99466866,3
5899,0.9959917,3
5900,0.6989653,5
5901,0.55207396,2
5902,0.89702195,6
5903,0.87657464,3
5904,0.8724341,3
5905,0.69036216,3
5906,0.7310409,4
5907,0.7770671,3
5908,0.9932642,2
5909,0.995243,3
5910,0.8538413,3
5911,0.99041283,1
5912,0.9915996,3
5913,0.55915004,5
5914,0.57957536,2
5915,0.90593576,3
5916,0.8877909,4
5917,0.9931463,3
5918,0.66065854,4
5919,0.42715886,3
5920,0.96050406,3
5921,0.51636934,3
5922,0.87392175,2
5923,0.55100805,3
5924,0.8579376,4
5925,0.7590379,2
5926,0.9914931,2
5927,0.84540164,2
5928,0.5556141,3
5929,0.5414808,3
5930,0.81279683,2
5931,0.99132895,2
5932,0.66579115,2
5933,0.60273546,3
5934,0.6378508,3
5935,0.6173186,2
5936,0.8878074,4
5937,0.9668863,1
